layer,protocol,model,split_seed,model_seed,status,n_train,n_test,train_prevalence,test_prevalence,n_train_groups,n_test_groups,fit_seconds,threshold,tp,fp,tn,fn,accuracy,balanced_accuracy,precision,recall,f1,f1_macro,mcc,fpr,fnr,tnr,roc_auc,pr_auc,pr_auc_benign,brier
radio,random,mlp,120,22,ok,2246,562,0.7600178094390027,0.7829181494661922,30,30,2.25,0.5,435,8,114,5,0.9768683274021353,0.9615312965722802,0.981941309255079,0.9886363636363636,0.9852774631936579,0.9656677772399824,0.9314553927417344,0.06557377049180328,0.011363636363636364,0.9344262295081968,0.9913189269746647,0.997274733810664,0.9812418650415751,0.02137044258415699
radio,group_disjoint,majority,101,11,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,0.06,0.5,422,167,0,0,0.7164685908319185,0.5,0.7164685908319185,1.0,0.8348170128585559,0.41740850642927796,0.0,1.0,0.0,0.0,0.5,0.7164685908319185,0.2835314091680815,0.2835314091680815
radio,group_disjoint,majority,101,22,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,0.05,0.5,422,167,0,0,0.7164685908319185,0.5,0.7164685908319185,1.0,0.8348170128585559,0.41740850642927796,0.0,1.0,0.0,0.0,0.5,0.7164685908319185,0.2835314091680815,0.2835314091680815
radio,group_disjoint,stratified,101,11,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,0.04,0.5,332,129,38,90,0.6281833616298812,0.5071373839997729,0.720173535791757,0.7867298578199052,0.7519818799546999,0.5048044992993839,0.015600124780247337,0.7724550898203593,0.2132701421800948,0.2275449101796407,0.507137383999773,0.7193833816534029,0.2865676753454043,0.37181663837011886
radio,group_disjoint,stratified,101,22,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,0.04,0.5,339,129,38,83,0.6400679117147708,0.5154312228623322,0.7243589743589743,0.8033175355450237,0.7617977528089888,0.5128433208489388,0.034429378928716205,0.7724550898203593,0.1966824644549763,0.2275449101796407,0.5154312228623322,0.722807074281378,0.2904756651509172,0.3599320882852292
radio,group_disjoint,logreg,101,11,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,0.11,0.5,363,3,164,59,0.8947368421052632,0.9211127508017141,0.9918032786885246,0.8601895734597157,0.9213197969543148,0.8811727189899778,0.782618075166766,0.017964071856287425,0.13981042654028436,0.9820359281437125,0.9738059426171354,0.9899792762656139,0.9154257478857496,0.09137710180111935
radio,group_disjoint,logreg,101,22,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,0.11,0.5,363,3,164,59,0.8947368421052632,0.9211127508017141,0.9918032786885246,0.8601895734597157,0.9213197969543148,0.8811727189899778,0.782618075166766,0.017964071856287425,0.13981042654028436,0.9820359281437125,0.9738059426171354,0.9899792762656139,0.9154257478857496,0.09137710180111935
radio,group_disjoint,tree,101,11,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,0.14,0.5,409,10,157,13,0.9609507640067911,0.9546570366376252,0.9761336515513126,0.9691943127962085,0.9726516052318668,0.9522011735358147,0.9044756960135403,0.059880239520958084,0.030805687203791468,0.9401197604790419,0.9517978261486505,0.9656700951343862,0.89034362333891,0.03924649864094216
radio,group_disjoint,tree,101,22,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,0.16,0.5,408,14,153,14,0.9524617996604414,0.9414961546102109,0.966824644549763,0.966824644549763,0.966824644549763,0.9414961546102109,0.8829923092204217,0.08383233532934131,0.03317535545023697,0.9161676646706587,0.9370193262763571,0.954878421740689,0.8681886947156274,0.0477354629872919
radio,group_disjoint,rf,101,11,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,1.41,0.5,418,4,163,4,0.9864176570458404,0.9832846156029174,0.990521327014218,0.990521327014218,0.990521327014218,0.9832846156029174,0.9665692312058348,0.023952095808383235,0.009478672985781991,0.9760479041916168,0.9991770014473423,0.9996828738380502,0.9978957196307057,0.021470273229491077
radio,group_disjoint,rf,101,22,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,1.35,0.5,418,5,162,4,0.9847198641765704,0.9802906036268695,0.9881796690307328,0.990521327014218,0.9893491124260355,0.9811610426995043,0.9623306522950382,0.029940119760479042,0.009478672985781991,0.9700598802395209,0.999404035530834,0.9997702204613849,0.9984695571911095,0.021649342654761143
radio,group_disjoint,xgboost,101,11,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,2.26,0.5,414,3,164,8,0.9813242784380306,0.9815392910860743,0.9928057553956835,0.981042654028436,0.9868891537544696,0.9772203880866743,0.9546494679303258,0.017964071856287425,0.018957345971563982,0.9820359281437125,0.9987087436501405,0.9995054830674392,0.9966805546981632,0.01342721562832594
radio,group_disjoint,xgboost,101,22,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,2.66,0.5,415,3,164,7,0.9830220713073005,0.9827241252092971,0.992822966507177,0.9834123222748815,0.9880952380952381,0.9792547196393351,0.9586437933772921,0.017964071856287425,0.016587677725118485,0.9820359281437125,0.9984675199364305,0.9994347775308252,0.9957625291458957,0.01125654112547636
radio,group_disjoint,hgb,101,11,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,9.36,0.5,416,2,165,6,0.9864176570458404,0.9869029713085677,0.9952153110047847,0.985781990521327,0.9904761904761905,0.983403775711468,0.9669425807536384,0.011976047904191617,0.014218009478672985,0.9880239520958084,0.9980276413996652,0.9992764042825542,0.9944782004395838,0.010924140574333037
radio,group_disjoint,hgb,101,22,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,8.11,0.5,416,2,165,6,0.9864176570458404,0.9869029713085677,0.9952153110047847,0.985781990521327,0.9904761904761905,0.983403775711468,0.9669425807536384,0.011976047904191617,0.014218009478672985,0.9880239520958084,0.9980276413996652,0.9992764042825542,0.9944782004395838,0.010924140574333037
radio,group_disjoint,mlp,101,11,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,1.64,0.5,408,6,161,14,0.966044142614601,0.9654482504185942,0.9855072463768116,0.966824644549763,0.9760765550239234,0.9587985114300903,0.9181141144405153,0.03592814371257485,0.03317535545023697,0.9640718562874252,0.9889888469506485,0.9963853222017938,0.9555781257086544,0.028225112706422806
radio,group_disjoint,mlp,101,22,ok,2219,589,0.7773771969355565,0.7164685908319185,21,9,2.12,0.5,404,5,162,18,0.9609507640067911,0.963702925901751,0.9877750611246944,0.957345971563981,0.9723225030084236,0.953020041129572,0.9073741162124106,0.029940119760479042,0.04265402843601896,0.9700598802395209,0.9887476232369385,0.9960792440176378,0.9641713152242112,0.032259080559015274
radio,group_disjoint,majority,102,11,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,0.04,0.5,514,136,0,0,0.7907692307692308,0.5,0.7907692307692308,1.0,0.8831615120274914,0.4415807560137457,0.0,1.0,0.0,0.0,0.5,0.7907692307692308,0.20923076923076922,0.20923076923076922
radio,group_disjoint,majority,102,22,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,0.04,0.5,514,136,0,0,0.7907692307692308,0.5,0.7907692307692308,1.0,0.8831615120274914,0.4415807560137457,0.0,1.0,0.0,0.0,0.5,0.7907692307692308,0.20923076923076922,0.20923076923076922
radio,group_disjoint,stratified,102,11,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,0.04,0.5,385,102,34,129,0.6446153846153846,0.4995136186770428,0.7905544147843943,0.7490272373540856,0.7692307692307693,0.4983277591973244,-0.000912850412645334,0.75,0.2509727626459144,0.25,0.4995136186770428,0.7906083277455692,0.2090703161868806,0.3553846153846154
radio,group_disjoint,stratified,102,22,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,0.04,0.5,404,102,34,110,0.6738461538461539,0.5179961089494163,0.7984189723320159,0.7859922178988327,0.792156862745098,0.5175070028011204,0.03525357127086416,0.75,0.2140077821011673,0.25,0.5179961089494163,0.7967818681065171,0.21595085470085468,0.3261538461538461
radio,group_disjoint,logreg,102,11,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,0.09,0.5,442,74,62,72,0.7753846153846153,0.6579022659647517,0.8565891472868217,0.8599221789883269,0.858252427184466,0.6587558432218626,0.31753538001088333,0.5441176470588235,0.14007782101167315,0.45588235294117646,0.7134355687800412,0.9077734675288142,0.42897642472023717,0.17638372602886568
radio,group_disjoint,logreg,102,22,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,0.09,0.5,442,74,62,72,0.7753846153846153,0.6579022659647517,0.8565891472868217,0.8599221789883269,0.858252427184466,0.6587558432218626,0.31753538001088333,0.5441176470588235,0.14007782101167315,0.45588235294117646,0.7134355687800412,0.9077734675288142,0.42897642472023717,0.17638372602886568
radio,group_disjoint,tree,102,11,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,0.12,0.5,441,82,54,73,0.7615384615384615,0.6275177386129549,0.8432122370936902,0.857976653696498,0.8505303760848602,0.6305883819587799,0.2616368470210528,0.6029411764705882,0.14202334630350194,0.39705882352941174,0.6304717898832685,0.8367010241040114,0.3058137274695867,0.2375715503901305
radio,group_disjoint,tree,102,22,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,0.12,0.5,455,82,54,59,0.7830769230769231,0.6411364156557564,0.8472998137802608,0.8852140077821011,0.8658420551855376,0.6497884974722868,0.3029658852175528,0.6029411764705882,0.11478599221789883,0.39705882352941174,0.643804360265507,0.841701417943837,0.3282677541745085,0.21613215957710255
radio,group_disjoint,rf,102,11,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,1.27,0.5,491,83,53,23,0.8369230769230769,0.6724794003204395,0.8554006968641115,0.9552529182879378,0.9025735294117647,0.7012867647058824,0.4366721561399081,0.6102941176470589,0.04474708171206226,0.3897058823529412,0.7441777294575418,0.9179863489068463,0.510582336067103,0.13695630856445928
radio,group_disjoint,rf,102,22,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,1.26,0.5,492,85,51,22,0.8353846153846154,0.6660992217898833,0.8526863084922011,0.9571984435797666,0.9019248395967002,0.694981558554331,0.4279561485805382,0.625,0.042801556420233464,0.375,0.7418173495078966,0.9167910491862196,0.49883585315791,0.13892477489486746
radio,group_disjoint,xgboost,102,11,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,1.56,0.5,471,81,55,43,0.8092307692307692,0.6603770885786221,0.8532608695652174,0.9163424124513618,0.8836772983114447,0.6768813841984573,0.3646202276144397,0.5955882352941176,0.08365758754863813,0.40441176470588236,0.7181205653467613,0.9015357333402281,0.4925939163516061,0.17093493044376373
radio,group_disjoint,xgboost,102,22,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,1.4,0.5,473,81,55,41,0.8123076923076923,0.6623226138704509,0.8537906137184116,0.9202334630350194,0.8857677902621723,0.6799528606483276,0.37219414586921507,0.5955882352941176,0.07976653696498054,0.40441176470588236,0.732776379034104,0.9079834487748931,0.5222085722922921,0.16968156397342682
radio,group_disjoint,hgb,102,11,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,5.59,0.5,482,78,58,32,0.8307692307692308,0.6821068894483864,0.8607142857142858,0.9377431906614786,0.8975791433891993,0.7054267398361926,0.42893562460328033,0.5735294117647058,0.0622568093385214,0.4264705882352941,0.7085574502174411,0.8847593307770832,0.5013541370963506,0.16441872473392166
radio,group_disjoint,hgb,102,22,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,6.62,0.5,482,78,58,32,0.8307692307692308,0.6821068894483864,0.8607142857142858,0.9377431906614786,0.8975791433891993,0.7054267398361926,0.42893562460328033,0.5735294117647058,0.0622568093385214,0.4264705882352941,0.7085574502174411,0.8847593307770832,0.5013541370963506,0.16441872473392166
radio,group_disjoint,mlp,102,11,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,1.58,0.5,488,77,59,26,0.8415384615384616,0.691619935912108,0.863716814159292,0.9494163424124513,0.9045412418906394,0.7192389467371749,0.46236825952519844,0.5661764705882353,0.05058365758754864,0.4338235294117647,0.7762216754406043,0.9283455558628755,0.5326714993612478,0.14432300627231598
radio,group_disjoint,mlp,102,22,ok,2158,650,0.7567191844300278,0.7907692307692308,19,11,2.24,0.5,478,79,57,36,0.823076923076923,0.6745393682764935,0.8581687612208259,0.9299610894941635,0.892623716153128,0.6952201550197954,0.4055135189571207,0.5808823529411765,0.07003891050583658,0.41911764705882354,0.7080567635614556,0.8974451568603147,0.47523572067322406,0.15834249556064606
radio,group_disjoint,majority,103,11,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,0.03,0.5,451,112,0,0,0.8010657193605684,0.5,0.8010657193605684,1.0,0.8895463510848126,0.4447731755424063,0.0,1.0,0.0,0.0,0.5,0.8010657193605684,0.1989342806394316,0.1989342806394316
radio,group_disjoint,majority,103,22,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,0.04,0.5,451,112,0,0,0.8010657193605684,0.5,0.8010657193605684,1.0,0.8895463510848126,0.4447731755424063,0.0,1.0,0.0,0.0,0.5,0.8010657193605684,0.1989342806394316,0.1989342806394316
radio,group_disjoint,stratified,103,11,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,0.03,0.5,341,85,27,110,0.6536412078152753,0.4985844947735192,0.8004694835680751,0.7560975609756098,0.7776510832383124,0.4972592765589153,-0.002633744684197513,0.7589285714285714,0.24390243902439024,0.24107142857142858,0.4985844947735192,0.8006149069320978,0.19848733694253004,0.3463587921847247
radio,group_disjoint,stratified,103,22,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,0.03,0.5,351,83,29,100,0.6749555950266429,0.5185995407031992,0.8087557603686636,0.7782705099778271,0.7932203389830509,0.5169421196989943,0.03533375374320186,0.7410714285714286,0.22172949002217296,0.25892857142857145,0.5185995407031992,0.807050651497689,0.20563326016101843,0.325044404973357
radio,group_disjoint,logreg,103,11,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,0.09,0.5,400,1,111,51,0.9076376554174067,0.9389946943300602,0.9975062344139651,0.8869179600886918,0.9389671361502347,0.8745930571262123,0.7742065758809904,0.008928571428571428,0.1130820399113082,0.9910714285714286,0.9944567627494457,0.9983647990480292,0.9876118115448161,0.0753565788435296
radio,group_disjoint,logreg,103,22,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,0.09,0.5,400,1,111,51,0.9076376554174067,0.9389946943300602,0.9975062344139651,0.8869179600886918,0.9389671361502347,0.8745930571262123,0.7742065758809904,0.008928571428571428,0.1130820399113082,0.9910714285714286,0.9944567627494457,0.9983647990480292,0.9876118115448161,0.0753565788435296
radio,group_disjoint,tree,103,11,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,0.12,0.5,413,13,99,38,0.9094138543516874,0.8998356826100729,0.9694835680751174,0.9157427937915743,0.9418472063854048,0.8685139646384855,0.7439499932083227,0.11607142857142858,0.08425720620842572,0.8839285714285714,0.9204149509027557,0.9632019791333029,0.7774779014165842,0.08961969442132668
radio,group_disjoint,tree,103,22,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,0.13,0.5,411,12,100,40,0.9076376554174067,0.9020826734241368,0.9716312056737588,0.9113082039911308,0.9405034324942791,0.8670771130725363,0.7426914688134699,0.10714285714285714,0.08869179600886919,0.8928571428571429,0.9228698131137156,0.9645079969671799,0.771614507259387,0.09139589335560731
radio,group_disjoint,rf,103,11,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,1.38,0.5,432,2,110,19,0.9626998223801065,0.9700071270193221,0.9953917050691244,0.9578713968957872,0.976271186440678,0.9445671284900485,0.8928777515884568,0.017857142857142856,0.04212860310421286,0.9821428571428571,0.9920414950902756,0.99809961429116,0.9678676137505413,0.036910065403744335
radio,group_disjoint,rf,103,22,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,1.51,0.5,432,2,110,19,0.9626998223801065,0.9700071270193221,0.9953917050691244,0.9578713968957872,0.976271186440678,0.9445671284900485,0.8928777515884568,0.017857142857142856,0.04212860310421286,0.9821428571428571,0.9924374406081724,0.9982051412006381,0.9685618975727415,0.037353440881094886
radio,group_disjoint,xgboost,103,11,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,2.78,0.5,411,1,111,40,0.9271758436944938,0.9511898162812797,0.9975728155339806,0.9113082039911308,0.9524913093858632,0.8982988866320951,0.81311034212321,0.008928571428571428,0.08869179600886919,0.9910714285714286,0.9890323091542603,0.9973994521768147,0.9547817557017628,0.05578538775444031
radio,group_disjoint,xgboost,103,22,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,2.31,0.5,414,1,111,37,0.9325044404973357,0.9545157586316123,0.9975903614457832,0.917960088691796,0.9561200923787528,0.9049831231124533,0.824368364601907,0.008928571428571428,0.082039911308204,0.9910714285714286,0.9903785239151093,0.9976714086118169,0.9630583836835035,0.05357123911380768
radio,group_disjoint,hgb,103,11,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,6.56,0.5,417,2,110,34,0.9360568383658969,0.9533774152676591,0.9952267303102625,0.9246119733924612,0.9586206896551724,0.9089978448275862,0.82965761290043,0.017857142857142856,0.07538802660753881,0.9821428571428571,0.990418118466899,0.9976745355150612,0.96323317319973,0.05671056405889642
radio,group_disjoint,hgb,103,22,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,9.81,0.5,417,2,110,34,0.9360568383658969,0.9533774152676591,0.9952267303102625,0.9246119733924612,0.9586206896551724,0.9089978448275862,0.82965761290043,0.017857142857142856,0.07538802660753881,0.9821428571428571,0.990418118466899,0.9976745355150612,0.96323317319973,0.05671056405889642
radio,group_disjoint,mlp,103,11,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,1.81,0.5,434,1,111,17,0.9680284191829485,0.9766887076338295,0.9977011494252873,0.9623059866962306,0.9796839729119639,0.9523419864559819,0.908055783024048,0.008928571428571428,0.037694013303769404,0.9910714285714286,0.9987725688945202,0.9996970672547396,0.9952998371702892,0.02152293175458908
radio,group_disjoint,mlp,103,22,ok,2245,563,0.755456570155902,0.8010657193605684,21,9,2.2,0.5,424,1,111,27,0.9502664298401421,0.965602233132721,0.9976470588235294,0.9401330376940134,0.9680365296803652,0.9280182648401827,0.8641881848015995,0.008928571428571428,0.0598669623059867,0.9910714285714286,0.9970700031675641,0.9992677386370868,0.9895975858220042,0.032741937786340714
radio,group_disjoint,majority,104,11,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,0.04,0.5,439,138,0,0,0.7608318890814558,0.5,0.7608318890814558,1.0,0.8641732283464567,0.43208661417322836,0.0,1.0,0.0,0.0,0.5,0.7608318890814558,0.2391681109185442,0.2391681109185442
radio,group_disjoint,majority,104,22,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,0.05,0.5,439,138,0,0,0.7608318890814558,0.5,0.7608318890814558,1.0,0.8641732283464567,0.43208661417322836,0.0,1.0,0.0,0.0,0.5,0.7608318890814558,0.2391681109185442,0.2391681109185442
radio,group_disjoint,stratified,104,11,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,0.05,0.5,339,106,32,100,0.6429809358752167,0.502046812584596,0.7617977528089888,0.7722095671981777,0.7669683257918553,0.5020026814144462,0.004157314752453145,0.7681159420289855,0.22779043280182232,0.2318840579710145,0.502046812584596,0.7615777382924664,0.23992315590537278,0.35701906412478335
radio,group_disjoint,stratified,104,22,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,0.04,0.5,343,105,33,96,0.6516464471403813,0.5102258096464296,0.765625,0.7813211845102506,0.7733934611048479,0.5102922361704014,0.020939467872453283,0.7608695652173914,0.21867881548974943,0.2391304347826087,0.5102258096464296,0.7645768481818218,0.24314863848959,0.3483535528596187
radio,group_disjoint,logreg,104,11,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,0.11,0.5,426,20,118,13,0.9428076256499134,0.9127298537519395,0.9551569506726457,0.9703872437357631,0.9627118644067797,0.9200176422405646,0.840552037821738,0.14492753623188406,0.029612756264236904,0.855072463768116,0.9770228780825987,0.9920498067149061,0.9480323419480202,0.047466264567823664
radio,group_disjoint,logreg,104,22,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,0.1,0.5,426,20,118,13,0.9428076256499134,0.9127298537519395,0.9551569506726457,0.9703872437357631,0.9627118644067797,0.9200176422405646,0.840552037821738,0.14492753623188406,0.029612756264236904,0.855072463768116,0.9770228780825987,0.9920498067149061,0.9480323419480202,0.047466264567823664
radio,group_disjoint,tree,104,11,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,0.12,0.5,429,25,113,10,0.9393414211438474,0.8980307682149813,0.9449339207048458,0.9772209567198178,0.9608062709966405,0.9133533270692015,0.8291592721696062,0.18115942028985507,0.022779043280182234,0.8188405797101449,0.8980307682149813,0.9407402525585271,0.7955957311814847,0.060658578856152515
radio,group_disjoint,tree,104,22,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,0.11,0.5,425,24,114,14,0.9341421143847487,0.897098147964742,0.9465478841870824,0.9681093394077449,0.9572072072072072,0.9071750321750321,0.8154014984496801,0.17391304347826086,0.03189066059225513,0.8260869565217391,0.897098147964742,0.9406252784206159,0.7773281497249642,0.0658578856152513
radio,group_disjoint,rf,104,11,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,1.4,0.5,439,22,116,0,0.9618717504332756,0.9202898550724637,0.9522776572668112,1.0,0.9755555555555555,0.9444706911636045,0.8946872510116743,0.15942028985507245,0.0,0.8405797101449275,0.9791522234327028,0.9925844457236033,0.9606326163632718,0.037743360086627376
radio,group_disjoint,rf,104,22,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,1.37,0.5,439,22,116,0,0.9618717504332756,0.9202898550724637,0.9522776572668112,1.0,0.9755555555555555,0.9444706911636045,0.8946872510116743,0.15942028985507245,0.0,0.8405797101449275,0.976775279786075,0.9915172346723953,0.9588468608380087,0.03912037803518202
radio,group_disjoint,xgboost,104,11,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,2.23,0.5,439,21,117,0,0.9636048526863085,0.9239130434782609,0.9543478260869566,1.0,0.9766407119021134,0.9471438853628213,0.8995115246547803,0.15217391304347827,0.0,0.8478260869565217,0.9818923112475654,0.9936502242959417,0.9652688357900864,0.033628929406404495
radio,group_disjoint,xgboost,104,22,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,2.02,0.5,439,21,117,0,0.9636048526863085,0.9239130434782609,0.9543478260869566,1.0,0.9766407119021134,0.9471438853628213,0.8995115246547803,0.15217391304347827,0.0,0.8478260869565217,0.984780958040342,0.9947140357890597,0.9692806206634299,0.03300797939300537
radio,group_disjoint,hgb,104,11,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,8.24,0.5,439,21,117,0,0.9636048526863085,0.9239130434782609,0.9543478260869566,1.0,0.9766407119021134,0.9471438853628213,0.8995115246547803,0.15217391304347827,0.0,0.8478260869565217,0.997160872866528,0.9991122937180053,0.991593061273153,0.036054544067561395
radio,group_disjoint,hgb,104,22,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,3.68,0.5,439,21,117,0,0.9636048526863085,0.9239130434782609,0.9543478260869566,1.0,0.9766407119021134,0.9471438853628213,0.8995115246547803,0.15217391304347827,0.0,0.8478260869565217,0.997160872866528,0.9991122937180053,0.991593061273153,0.036054544067561395
radio,group_disjoint,mlp,104,11,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,1.38,0.5,439,15,123,0,0.9740034662045061,0.9456521739130435,0.9669603524229075,1.0,0.9832026875699889,0.9628657116010864,0.9283619802049106,0.10869565217391304,0.0,0.8913043478260869,0.9928361559539136,0.9975869191809732,0.9838421466451512,0.022963443771004677
radio,group_disjoint,mlp,104,22,ok,2231,577,0.7655759748991484,0.7608318890814558,19,11,0.85,0.5,439,20,118,0,0.9653379549393414,0.927536231884058,0.9564270152505446,1.0,0.977728285077951,0.9498016425389755,0.9043309152874675,0.14492753623188406,0.0,0.855072463768116,0.9878346703641345,0.9957432164853791,0.9760773611353573,0.026696790009737015
radio,group_disjoint,majority,105,11,ok,2195,613,0.7749430523917995,0.7275693311582382,20,10,0.02,0.5,446,167,0,0,0.7275693311582382,0.5,0.7275693311582382,1.0,0.842304060434372,0.421152030217186,0.0,1.0,0.0,0.0,0.5,0.7275693311582382,0.2724306688417618,0.2724306688417618
radio,group_disjoint,majority,105,22,ok,2195,613,0.7749430523917995,0.7275693311582382,20,10,0.02,0.5,446,167,0,0,0.7275693311582382,0.5,0.7275693311582382,1.0,0.842304060434372,0.421152030217186,0.0,1.0,0.0,0.0,0.5,0.7275693311582382,0.2724306688417618,0.2724306688417618
radio,group_disjoint,stratified,105,11,ok,2195,613,0.7749430523917995,0.7275693311582382,20,10,0.02,0.5,350,129,38,96,0.632952691680261,0.5061491367041702,0.7306889352818372,0.7847533632286996,0.7567567567567568,0.5046242255544582,0.013247979665846413,0.7724550898203593,0.21524663677130046,0.2275449101796407,0.5061491367041702,0.7300174509861747,0.27496811786570263,0.367047308319739
radio,group_disjoint,stratified,105,22,ok,2195,613,0.7749430523917995,0.7275693311582382,20,10,0.02,0.5,359,129,38,87,0.6476345840130505,0.5162388228028248,0.735655737704918,0.804932735426009,0.7687366167023555,0.5145052946525476,0.035887671914056056,0.7724550898203593,0.19506726457399104,0.2275449101796407,0.5162388228028248,0.734078344499624,0.2796141094645944,0.3523654159869494
radio,group_disjoint,logreg,105,11,ok,2195,613,0.7749430523917995,0.7275693311582382,20,10,0.06,0.5,307,43,124,139,0.7030995106035889,0.715427888617384,0.8771428571428571,0.6883408071748879,0.7713567839195979,0.6740504849830549,0.3875660164857221,0.25748502994011974,0.3116591928251121,0.7425149700598802,0.8282806584141135,0.9250174511112421,0.6526358993144591,0.18937164747103494
radio,group_disjoint,logreg,105,22,ok,2195,613,0.7749430523917995,0.7275693311582382,20,10,0.06,0.5,307,43,124,139,0.7030995106035889,0.715427888617384,0.8771428571428571,0.6883408071748879,0.7713567839195979,0.6740504849830549,0.3875660164857221,0.25748502994011974,0.3116591928251121,0.7425149700598802,0.8282806584141135,0.9250174511112421,0.6526358993144591,0.18937164747103494
radio,group_disjoint,tree,105,11,ok,2195,613,0.7749430523917995,0.7275693311582382,20,10,0.07,0.5,380,59,108,66,0.7960848287112561,0.7493622620230391,0.8656036446469249,0.852017937219731,0.8587570621468926,0.7460940735954404,0.4924696889141468,0.3532934131736527,0.14798206278026907,0.6467065868263473,0.7493622620230391,0.8451770422024107,0.49765204922326134,0.2039151712887439
radio,group_disjoint,tree,105,22,ok,2195,613,0.7749430523917995,0.7275693311582382,20,10,0.07,0.5,380,59,108,66,0.7960848287112561,0.7493622620230391,0.8656036446469249,0.852017937219731,0.8587570621468926,0.7460940735954404,0.4924696889141468,0.3532934131736527,0.14798206278026907,0.6467065868263473,0.7493622620230391,0.8451770422024107,0.49765204922326134,0.2039151712887439
radio,group_disjoint,rf,105,11,ok,2195,613,0.7749430523917995,0.7275693311582382,20,10,1.0,0.5,399,56,111,47,0.831973898858075,0.7796447463816761,0.8769230769230769,0.8946188340807175,0.8856825749167592,0.7843797489968412,0.5692828276193387,0.33532934131736525,0.10538116591928251,0.6646706586826348,0.8826830643645445,0.9481799211583279,0.8263278257746289,0.10956894874441542
radio,group_disjoint,rf,105,22,ok,2195,613,0.7749430523917995,0.7275693311582382,20,10,1.16,0.5,401,56,111,45,0.835236541598695,0.7818868988480439,0.8774617067833698,0.899103139013453,0.8881506090808416,0.7877285553144147,0.5762489581235125,0.33532934131736525,0.10089686098654709,0.6646706586826348,0.8704250691442228,0.9421888088804523,0.8139684427949114,0.11791241941183853
radio,group_disjoint,xgboost,105,11,ok,2195,613,0.7749430523917995,0.7275693311582382,20,10,0.6,0.5,406,55,112,40,0.8450244698205547,0.790486291990011,0.8806941431670282,0.9103139013452914,0.8952590959206174,0.7987267266436943,0.5989754835982972,0.32934131736526945,0.08968609865470852,0.6706586826347305,0.860771730082436,0.9288751784657423,0.8180057809366846,0.13843578100204468
